"Indicator Name","What Is This Indicator","Location Type",Location,"Indicator Rate Value","Indicator Rate Value Units","Rate Lower Confidence Interval","Rate Upper Confidence Interval","Indicator Count Value","Indicator Count Value Units","Count Lower Confidence Interval","Count Upper Confidence Interval","Indicator Value Unstable","Period of Measure","Data Source","Technical Note","Breakout Title","Breakout Category","Breakout Subcategory","Breakout Rate Value","Breakout Rate Value Units","Breakout Rate Lower Confidence Interval","Breakout Rate Upper Confidence Interval","Breakout Count Value","Breakout Count Value Units","Breakout Count Lower Confidence Interval","Breakout Count Upper Confidence Interval","Breakout Unstable","Breakout Footer"
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77493,6.7,percent,3.7,9.7,,,,,No,2011-2015,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77493,6.9,percent,4.4,9.4,,,,,No,2010-2014,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77493,7.6,percent,4.3,10.9,,,,,No,2009-2013,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77493,8.1,percent,5.3,10.9,,,,,No,2008-2012,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77493,7.7,percent,4.8,10.6,,,,,No,2007-2011,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77502,17.3,percent,14.2,20.4,1461,,,,No,2015-2019,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77502,16.9,percent,14.1,19.7,,,,,No,2014-2018,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77502,19.8,percent,16.4,23.2,,,,,No,2013-2017,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77502,18.5,percent,15.6,21.4,,,,,No,2012-2016,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77502,18.4,percent,15.2,21.6,,,,,No,2011-2015,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77502,20.0,percent,16.7,23.3,,,,,No,2010-2014,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77502,20.6,percent,17.8,23.4,,,,,No,2009-2013,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77502,19.6,percent,16.5,22.7,,,,,No,2008-2012,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77502,19.6,percent,15.9,23.3,,,,,No,2007-2011,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77503,10.2,percent,6.9,13.5,562,,,,No,2015-2019,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77503,11.5,percent,8.0,15.0,,,,,No,2014-2018,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77503,13.0,percent,9.9,16.1,,,,,No,2013-2017,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77503,14.7,percent,11.4,18.0,,,,,No,2012-2016,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77503,17.1,percent,13.2,21.0,,,,,No,2011-2015,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77503,15.5,percent,11.7,19.3,,,,,No,2010-2014,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77503,16.1,percent,12.4,19.8,,,,,No,2009-2013,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77503,18.6,percent,14.3,22.9,,,,,No,2008-2012,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77503,18.1,percent,13.8,22.4,,,,,No,2007-2011,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77504,16.5,percent,12.9,20.1,996,,,,No,2015-2019,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77504,20.6,percent,16.9,24.3,,,,,No,2014-2018,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77504,21.1,percent,17.1,25.1,,,,,No,2013-2017,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77504,20.5,percent,16.0,25.0,,,,,No,2012-2016,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77504,19.0,percent,15.1,22.9,,,,,No,2011-2015,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77504,21.2,percent,17.1,25.3,,,,,No,2010-2014,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77504,20.6,percent,16.9,24.3,,,,,No,2009-2013,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77504,16.4,percent,12.8,20.0,,,,,No,2008-2012,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77504,17.4,percent,13.6,21.2,,,,,No,2007-2011,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77505,5.4,percent,3.1,7.7,335,,,,No,2015-2019,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77505,4.1,percent,2.5,5.7,,,,,No,2014-2018,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77505,3.5,percent,2.0,5.0,,,,,No,2013-2017,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77505,4.1,percent,2.4,5.8,,,,,No,2012-2016,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77505,4.2,percent,2.5,5.9,,,,,No,2011-2015,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77505,6.5,percent,4.3,8.7,,,,,No,2010-2014,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77505,8.9,percent,6.5,11.3,,,,,No,2009-2013,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77505,8.7,percent,5.9,11.5,,,,,No,2008-2012,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77505,9.4,percent,6.5,12.3,,,,,No,2007-2011,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77506,20.2,percent,17.2,23.2,1704,,,,No,2015-2019,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77506,21.7,percent,18.6,24.8,,,,,No,2014-2018,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77506,23.9,percent,20.6,27.2,,,,,No,2013-2017,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77506,25.2,percent,22.1,28.3,,,,,No,2012-2016,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77506,26.7,percent,23.2,30.2,,,,,No,2011-2015,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77506,29.4,percent,25.6,33.2,,,,,No,2010-2014,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77506,28.9,percent,25.8,32.0,,,,,No,2009-2013,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77506,28.5,percent,25.2,31.8,,,,,No,2008-2012,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77506,27.2,percent,23.9,30.5,,,,,No,2007-2011,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77507,0.0,percent,-43.8,43.8,0,,,,No,2015-2019,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77520,15.6,percent,13.1,18.1,1304,,,,No,2015-2019,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77520,16.6,percent,14.0,19.2,,,,,No,2014-2018,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77520,16.5,percent,14.3,18.7,,,,,No,2013-2017,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77520,15.2,percent,13.1,17.3,,,,,No,2012-2016,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77520,18.8,percent,16.5,21.1,,,,,No,2011-2015,"American Community Survey",,,,,,,,,,,,,,
"Families Living Below Poverty Level","This indicator shows the percentage of families living below the federal poverty level.","Zip Code",77520,18.3,percent,15.8,20.8,,,,,No,2010-2014,"American Community Survey",,,,,,,,,,,,,,
